Unnamed: 0,Name,Location,Year,Kilometers_Driven,Owner_Type,Mileage,Engine,Power,Seats,New_Price,Price,Fuel_Type_Diesel,Fuel_Type_Petrol,Transmission_Automatic,Transmission_Manual
4844,Maruti Wagon R VXI 1.2,Kolkata,2014,37000,First,21.5,1197,81.8,5.0,5.56,2.8,0,1,0,1
4858,Audi A4 35 TDI Technology,Hyderabad,2017,14000,First,18.25,1968,187.74,5.0,55.61,43.0,1,0,1,0
4863,Hyundai Santro D Lite,Chennai,2001,140000,Third,20.3,1086,68.0,5.0,4.55,0.7,0,1,0,1
4873,Maruti Baleno Alpha,Chennai,2016,16000,First,21.4,1197,83.1,5.0,8.8,6.95,0,1,0,1
4877,Tata Nexon 1.2 Revotron XZ Plus,Coimbatore,2018,17477,First,17.0,1198,108.5,5.0,11.13,9.62,0,1,0,1
4880,Maruti Wagon R LXI,Kochi,2014,52431,First,22.5,998,67.04,5.0,4.59,3.01,0,1,0,1
4887,Maruti Vitara Brezza ZDi Plus,Kochi,2018,57078,First,24.3,1248,88.5,5.0,11.58,10.19,1,0,0,1
4894,Maruti Baleno Alpha Diesel,Hyderabad,2017,24000,First,27.39,1248,74.0,5.0,10.63,8.4,1,0,0,1
4902,Maruti Baleno Alpha CVT,Mumbai,2018,3000,First,21.4,1197,83.1,5.0,10.3,8.85,0,1,1,0
4907,Honda City i-VTEC VX,Ahmedabad,2017,29000,First,17.4,1497,117.3,5.0,12.68,10.0,0,1,0,1
4914,Mercedes-Benz GLC 220d 4MATIC Style,Mumbai,2017,24000,First,17.9,2143,170.0,5.0,59.77,46.95,1,0,1,0
4926,Hyundai Creta 1.6 SX Option Executive,Coimbatore,2018,44383,First,15.8,1591,121.3,5.0,17.7,13.25,0,1,0,1
4929,Hyundai Creta 1.6 SX,Delhi,2016,69000,First,15.8,1591,121.3,5.0,14.23,9.7,0,1,0,1
4934,Maruti Dzire AMT VDI,Coimbatore,2018,25082,First,28.4,1248,73.75,5.0,9.62,8.37,1,0,1,0
4942,Audi A4 35 TDI Premium Plus,Coimbatore,2014,28469,First,18.25,1968,187.74,5.0,53.14,24.37,1,0,1,0
4950,Ford Aspire Titanium Diesel,Kolkata,2017,60048,First,26.1,1498,99.0,5.0,8.91,6.0,1,0,0,1
4961,Maruti Dzire AMT ZXI Plus,Coimbatore,2019,8018,First,22.0,1197,81.8,5.0,10.26,8.3,0,1,1,0
4968,Tata Tiago AMT 1.2 Revotron XZA,Pune,2018,2000,First,23.84,1199,83.83,5.0,6.94,5.0,0,1,1,0
4973,Hyundai Verna CRDi 1.6 SX Option,Hyderabad,2008,109606,First,22.0,1582,126.2,5.0,15.59,2.9,1,0,0,1
4978,Honda Amaze V CVT Petrol,Kochi,2019,25717,First,19.0,1199,88.76,5.0,9.47,8.86,0,1,1,0
4981,Honda Jazz VX,Chennai,2017,8000,First,18.2,1199,88.7,5.0,9.1,7.9,0,1,0,1
4984,Hyundai Creta 1.6 SX Option Diesel,Coimbatore,2019,24864,First,20.5,1582,126.2,5.0,19.18,16.27,1,0,0,1
4988,BMW 5 Series 530d M Sport,Hyderabad,2016,27000,First,18.59,2993,265.0,5.0,78.31,48.0,1,0,1,0
4989,Audi A3 35 TDI Premium Plus,Mumbai,2016,39000,First,20.38,1968,143.0,5.0,42.89,18.9,1,0,1,0
4998,Volkswagen Polo 1.5 TDI Comfortline,Jaipur,2015,66000,First,20.14,1498,88.0,5.0,9.56,4.91,1,0,0,1
5002,BMW X3 xDrive 20d xLine,Kochi,2017,36723,First,18.56,1995,190.0,5.0,64.76,32.57,1,0,1,0
5009,Audi Q7 45 TDI Quattro Technology,Pune,2017,59500,First,14.75,2967,245.0,7.0,99.92,68.0,1,0,1,0
5018,Honda Jazz VX Diesel,Hyderabad,2017,17151,First,27.3,1498,98.6,5.0,11.05,8.4,1,0,0,1
5030,Maruti Vitara Brezza LDi,Kochi,2018,32539,First,24.3,1248,88.5,5.0,8.63,8.39,1,0,0,1
5038,Land Rover Discovery Sport TD4 HSE 7S,Coimbatore,2019,24013,First,12.81,1999,148.31,7.0,69.22,56.14,1,0,1,0
5049,Jeep Compass 2.0 Sport,Kolkata,2017,27000,First,17.1,1956,170.0,5.0,18.45,15.0,1,0,0,1
5059,Maruti Vitara Brezza ZDi,Coimbatore,2017,58829,First,24.3,1248,88.5,5.0,9.89,9.05,1,0,0,1
5062,Maruti Celerio LXI MT,Kolkata,2018,30000,First,23.1,998,67.04,5.0,4.87,3.75,0,1,0,1
5078,Maruti Vitara Brezza ZDi,Coimbatore,2017,21789,First,24.3,1248,88.5,5.0,11.0,9.88,1,0,0,1
5079,Hyundai Elite i20 Asta Option,Coimbatore,2019,21134,First,18.6,1197,81.86,5.0,9.78,8.78,0,1,0,1
5086,Maruti Dzire VDI,Hyderabad,2013,68434,First,28.4,1248,73.75,5.0,9.14,5.5,1,0,0,1
5087,Maruti Alto K10 VXI,Pune,2014,17000,First,24.07,998,67.1,5.0,4.48,2.1,0,1,0,1
5090,Hyundai Verna CRDi 1.6 SX Option,Mumbai,2013,79225,First,22.0,1582,126.2,5.0,15.57,5.5,1,0,0,1
5102,Maruti Wagon R VXI,Kochi,2019,31817,First,22.5,998,67.04,5.0,5.12,5.34,0,1,0,1
5107,Mercedes-Benz GLE 250d,Hyderabad,2016,50000,First,17.9,2143,201.15,5.0,79.43,49.0,1,0,1,0
5111,Tata Zest Quadrajet 1.3 75PS XE,Kolkata,2017,45000,First,22.95,1248,74.0,5.0,7.94,3.75,1,0,0,1
5118,Mercedes-Benz GLE 350d,Bangalore,2016,28541,First,11.57,2987,254.79,5.0,95.13,60.75,1,0,1,0
5127,Nissan Micra XV CVT,Kolkata,2011,44000,First,19.15,1198,75.94,5.0,8.73,2.65,0,1,1,0
5133,Tata Zest Revotron 1.2 XT,Coimbatore,2015,27000,First,17.57,1193,88.7,5.0,8.69,5.27,0,1,0,1
5135,Honda Jazz VX Diesel,Chennai,2016,14980,First,27.3,1498,98.6,5.0,10.81,7.4,1,0,0,1
5166,Mercedes-Benz CLA 200 CDI Sport,Jaipur,2017,39000,First,17.9,2143,136.0,5.0,42.4,27.0,1,0,1,0
5172,Toyota Corolla Altis 1.8 GL,Coimbatore,2015,53920,First,14.28,1798,138.03,5.0,23.37,10.77,0,1,0,1
5175,BMW 5 Series 530d M Sport,Chennai,2010,58000,First,18.59,2993,265.0,5.0,79.78,11.75,1,0,1,0
5181,Tata Zest Revotron 1.2T XM,Kochi,2015,39208,First,17.57,1193,88.7,5.0,7.63,4.52,0,1,0,1
5183,Honda City i-VTEC VX,Coimbatore,2013,38622,First,17.4,1497,117.3,5.0,12.68,6.26,0,1,0,1
5188,Hyundai Verna CRDi 1.6 AT SX Plus,Bangalore,2012,79000,First,22.0,1582,126.2,5.0,16.6,5.25,1,0,1,0
5200,Renault KWID Climber 1.0 AMT,Coimbatore,2018,38171,Second,22.5,999,67.0,5.0,5.72,4.99,0,1,1,0
5207,Renault KWID 1.0 RXT Optional AMT,Kochi,2017,53105,First,22.5,999,67.0,5.0,4.93,4.41,0,1,1,0
5211,Mahindra Bolero ZLX,Coimbatore,2017,68557,First,15.96,2523,62.1,7.0,11.28,8.14,1,0,0,1
5212,Volkswagen Vento 1.5 TDI Highline,Hyderabad,2016,34000,First,20.64,1498,108.5,5.0,14.2,8.45,1,0,0,1
5229,BMW 3 Series 320d,Bangalore,2012,73000,First,22.69,1995,190.0,5.0,48.79,12.5,1,0,1,0
5230,Ford EcoSport 1.5 Diesel Trend,Kochi,2017,63423,First,23.0,1498,98.96,5.0,10.42,7.69,1,0,0,1
5237,Hyundai Creta 1.6 SX Option,Kochi,2018,53322,First,15.8,1591,121.3,5.0,16.06,12.13,0,1,0,1
5241,Ford EcoSport 1.5 Petrol Titanium,Hyderabad,2017,21800,First,17.0,1497,121.36,5.0,11.27,8.75,0,1,0,1
5249,Ford Freestyle Titanium Plus Petrol,Jaipur,2018,1001,First,19.0,1194,94.68,5.0,8.44,7.23,0,1,0,1
5254,Hyundai Elantra 1.6 SX,Pune,2013,170000,First,22.54,1582,126.2,5.0,20.87,7.5,1,0,0,1
5256,Maruti Vitara Brezza ZDi Plus Dual Tone,Pune,2016,85000,First,24.3,1248,88.5,5.0,11.96,8.9,1,0,0,1
5260,Toyota Etios Cross 1.4L VD,Jaipur,2014,62322,First,23.59,1364,67.06,5.0,9.55,4.9,1,0,0,1
5261,Maruti Alto K10 VXI,Kochi,2015,37929,First,24.07,998,67.1,5.0,4.09,3.69,0,1,0,1
5262,Tata Tiago 1.2 Revotron XM Option,Chennai,2016,5400,First,23.84,1199,84.0,5.0,5.45,3.98,0,1,0,1
5266,Volkswagen Ameo 1.2 MPI Highline,Kochi,2017,14576,First,17.0,1198,73.75,5.0,8.38,6.69,0,1,0,1
5267,Honda BRV i-VTEC V CVT,Mumbai,2017,17000,First,16.0,1497,117.3,7.0,15.02,9.5,0,1,1,0
5271,Maruti Celerio ZXI Optional AMT,Kochi,2018,12278,First,23.1,998,67.04,5.0,5.95,5.63,0,1,1,0
5272,Hyundai Creta 1.6 SX,Coimbatore,2018,17665,First,15.8,1591,121.3,5.0,15.36,11.78,0,1,0,1
5279,Tata Zest Revotron 1.2T XE,Kolkata,2017,65000,First,17.57,1193,88.7,5.0,6.59,4.8,0,1,0,1
5280,Volkswagen Vento 1.6 Comfortline,Kolkata,2014,38000,First,16.09,1598,103.5,5.0,10.94,3.49,0,1,0,1
5290,Volkswagen Polo 1.5 TDI Highline,Hyderabad,2016,29647,First,20.14,1498,88.0,5.0,10.15,6.3,1,0,0,1
5291,Maruti Baleno RS Petrol,Kochi,2018,43639,First,21.1,998,100.0,5.0,9.83,8.15,0,1,0,1
5304,BMW 3 Series Luxury Line,Bangalore,2017,21000,First,21.76,1995,190.0,5.0,62.07,35.0,1,0,1,0
5308,Maruti Dzire VXI,Pune,2013,74000,First,22.0,1197,81.8,5.0,7.67,4.5,0,1,0,1
5310,Volkswagen Polo 1.5 TDI Highline,Chennai,2017,25000,First,20.14,1498,88.0,5.0,9.97,6.9,1,0,0,1
5313,Audi A6 35 TDI Matrix,Chennai,2015,20000,First,18.53,1968,187.74,5.0,67.67,35.5,1,0,1,0
5314,Hyundai Grand i10 1.2 CRDi Sportz,Kochi,2018,32663,First,24.0,1186,73.97,5.0,8.18,6.28,1,0,0,1
5316,Tata Bolt Quadrajet XE,Hyderabad,2016,100303,First,22.95,1248,74.0,5.0,7.43,3.7,1,0,0,1
5321,Maruti Eeco 7 Seater Standard,Mumbai,2014,34670,First,15.1,1196,73.0,7.0,4.71,2.9,0,1,0,1
5324,Hyundai Grand i10 1.2 CRDi Sportz,Delhi,2015,59261,First,24.0,1186,73.97,5.0,8.18,4.25,1,0,0,1
5328,BMW 3 Series 320d Luxury Line,Hyderabad,2015,47000,First,22.69,1995,190.0,5.0,53.68,29.5,1,0,1,0
5331,Ford Ecosport Signature Edition Diesel,Ahmedabad,2018,13000,First,23.0,1498,98.96,5.0,12.12,10.9,1,0,0,1
5332,Maruti Celerio ZXI MT,Bangalore,2015,48808,First,23.1,998,67.04,5.0,6.05,4.3,0,1,0,1
5339,Hyundai i20 Active SX Dual Tone Petrol,Pune,2019,1000,First,17.19,1197,81.86,5.0,10.25,8.6,0,1,0,1
5350,Volkswagen Ameo 1.5 TDI Highline,Pune,2016,20000,First,21.66,1498,108.62,5.0,10.04,6.75,1,0,0,1
5353,Volkswagen Polo GT TSI,Kochi,2015,26323,First,17.21,1197,103.5,5.0,10.83,7.4,0,1,1,0
5357,Mahindra Bolero ZLX,Jaipur,2016,65000,First,15.96,2523,62.1,7.0,11.15,7.21,1,0,0,1
5359,Hyundai Xcent 1.2 CRDi S,Kolkata,2017,51000,First,25.4,1186,73.97,5.0,8.23,4.2,1,0,0,1
5366,Toyota Innova Crysta 2.4 GX MT,Hyderabad,2016,73000,First,13.68,2393,147.8,7.0,19.37,16.5,1,0,0,1
5375,Maruti Swift LDI,Jaipur,2015,39437,First,28.4,1248,74.0,5.0,7.01,5.15,1,0,0,1
5384,Tata Zest Revotron 1.2T XM,Mumbai,2014,36000,First,17.57,1193,88.7,5.0,7.63,3.7,0,1,0,1
5393,Hyundai Grand i10 1.2 Kappa Magna,Pune,2010,45252,First,18.9,1197,81.86,5.0,6.8,2.25,0,1,0,1
5396,Maruti Ertiga VDI,Kochi,2018,51236,First,25.47,1248,88.5,7.0,10.83,8.49,1,0,0,1
5415,Maruti Dzire AMT VXI,Chennai,2017,42000,First,22.0,1197,81.8,5.0,8.13,5.5,0,1,1,0
5419,Toyota Corolla Altis 1.8 VL CVT,Coimbatore,2016,82725,First,14.28,1798,138.03,5.0,25.27,11.99,0,1,1,0
5420,BMW 3 Series Sport,Mumbai,2016,19000,Second,21.76,1995,190.0,5.0,57.3,29.99,1,0,1,0
5427,Maruti Wagon R VXI AMT,Delhi,2016,30000,First,22.5,998,67.0,5.0,5.68,4.25,0,1,1,0
5431,Maruti Vitara Brezza ZDi Plus Dual Tone,Delhi,2016,22000,First,24.3,1248,88.5,5.0,11.75,8.25,1,0,0,1
5434,Honda WR-V Edge Edition i-VTEC S,Kochi,2019,13913,First,17.5,1199,88.7,5.0,9.36,8.2,0,1,0,1
5447,Mercedes-Benz GLA Class 200 d Style,Kochi,2016,26212,First,17.9,2143,136.0,5.0,38.72,24.46,1,0,1,0
5448,Tata Zest Revotron 1.2T XMS,Pune,2014,23500,Second,17.57,1193,88.7,5.0,7.7,3.9,0,1,0,1
5450,Maruti Wagon R VXI AMT1.2,Mumbai,2015,26000,First,21.5,1197,81.8,5.0,6.43,3.65,0,1,1,0
5451,Hyundai Xcent 1.2 CRDi S,Kolkata,2016,26000,First,25.4,1186,73.97,5.0,8.23,5.0,1,0,0,1
5465,Maruti Wagon R VXI,Jaipur,2017,35362,First,22.5,998,67.04,5.0,5.44,3.85,0,1,0,1
5470,BMW 3 Series 320d,Bangalore,2010,58000,First,22.69,1995,190.0,5.0,48.79,11.5,1,0,1,0
5479,Renault KWID Climber 1.0 AMT,Chennai,2018,14000,First,22.5,999,67.0,5.0,5.67,4.5,0,1,1,0
5484,Hyundai Creta 1.6 SX Option Diesel,Coimbatore,2016,47392,First,20.5,1582,126.2,5.0,19.18,13.82,1,0,0,1
5507,Maruti Dzire LDI,Pune,2017,48000,First,28.4,1248,73.75,5.0,7.91,6.0,1,0,0,1
5509,Renault KWID RXL,Jaipur,2016,26000,First,25.17,799,53.3,5.0,3.96,2.55,0,1,0,1
5513,Maruti Alto K10 VXI,Jaipur,2016,35000,First,24.07,998,67.1,5.0,4.24,3.0,0,1,0,1
5516,BMW X3 xDrive 20d Luxury Line,Mumbai,2018,1400,First,18.56,1995,190.0,5.0,70.55,61.25,1,0,1,0
5518,Mini Cooper 3 DOOR S,Kochi,2016,21110,First,17.44,1998,189.08,4.0,39.27,28.95,0,1,1,0
5527,Toyota Etios Liva 1.2 G,Coimbatore,2015,64005,First,17.71,1197,78.9,5.0,6.41,4.57,0,1,0,1
5534,Nissan Micra XV CVT,Mumbai,2015,34895,First,19.15,1198,75.94,5.0,9.47,4.6,0,1,1,0
5542,Toyota Innova Crysta 2.8 GX AT,Kochi,2017,20789,First,11.36,2755,171.5,7.0,20.74,18.36,1,0,1,0
5545,Land Rover Range Rover Sport SE,Delhi,2014,47000,Second,12.65,2993,255.0,5.0,1.39,64.75,1,0,1,0
5558,BMW 5 Series 520d Luxury Line,Coimbatore,2016,75637,First,22.48,1995,190.0,5.0,71.82,30.37,1,0,1,0
5560,Renault KWID RXT Optional,Kochi,2019,6568,First,25.17,799,53.3,5.0,4.78,5.09,0,1,0,1
5564,BMW 3 Series 320d Luxury Line,Kochi,2016,62404,First,22.69,1995,190.0,5.0,54.43,21.33,1,0,1,0
5568,BMW 3 Series Luxury Line,Coimbatore,2017,34232,First,21.76,1995,190.0,5.0,55.07,35.84,1,0,1,0
5569,Honda CR-V Petrol 2WD,Chennai,2004,135000,Third,14.4,1997,152.0,5.0,33.51,3.0,0,1,1,0
5570,Renault Duster 110PS Diesel RxZ AWD,Chennai,2012,80000,First,19.72,1461,108.45,5.0,15.94,6.75,1,0,0,1
5582,Toyota Fortuner 2.8 2WD AT,Coimbatore,2019,28069,First,12.9,2755,174.5,7.0,34.45,30.85,1,0,1,0
5604,Nissan Sunny XV D,Chennai,2012,70000,Second,22.71,1461,84.8,5.0,11.48,4.0,1,0,0,1
5606,Maruti Wagon R ZXI AMT 1.2,Mumbai,2019,600,First,21.5,1197,81.8,5.0,6.8,6.25,0,1,1,0
5625,Tata Tigor XE Diesel,Ahmedabad,2017,16235,First,24.7,1047,69.0,5.0,7.15,5.5,1,0,0,1
5626,Skoda Superb Style 1.8 TSI AT,Kochi,2017,73641,First,14.67,1798,177.46,5.0,33.36,17.08,0,1,1,0
5631,Hyundai Verna VTVT 1.6 AT SX Plus,Mumbai,2012,75059,First,17.0,1591,121.3,5.0,13.7,4.25,0,1,1,0
5632,Toyota Etios 1.4 VXD,Pune,2018,3000,First,23.59,1364,67.04,5.0,10.63,7.9,1,0,0,1
5644,Volkswagen Polo 1.5 TDI Highline,Coimbatore,2014,52951,First,20.14,1498,88.0,5.0,10.32,5.65,1,0,0,1
5650,Maruti Eeco 7 Seater Standard,Delhi,2016,126000,First,15.1,1196,73.0,7.0,4.43,2.2,0,1,0,1
5679,Volkswagen Vento 1.5 TDI Highline,Hyderabad,2017,28000,First,20.64,1498,108.5,5.0,14.2,10.0,1,0,0,1
5680,Hyundai Grand i10 1.2 Kappa Magna,Delhi,2017,46000,First,18.9,1197,81.86,5.0,6.54,4.75,0,1,0,1
5684,Maruti Baleno Zeta,Coimbatore,2018,33150,First,21.4,1197,83.1,5.0,8.71,7.39,0,1,0,1
5695,Honda City i-VTEC VX,Ahmedabad,2012,34000,First,17.4,1497,117.3,5.0,12.68,5.75,0,1,0,1
5708,Honda BRV i-VTEC V CVT,Mumbai,2017,16503,First,16.0,1497,117.3,7.0,15.02,9.5,0,1,1,0
5715,Honda City i-VTEC CVT V,Kochi,2019,22321,First,18.0,1497,117.3,5.0,13.4,11.66,0,1,1,0
5736,Mahindra KUV 100 G80 K8 Dual Tone,Delhi,2018,42000,First,18.15,1198,82.0,6.0,7.96,5.5,0,1,0,1
5749,Honda City i-VTEC V,Kochi,2018,11732,First,17.4,1497,117.3,5.0,11.88,10.07,0,1,0,1
5757,Toyota Innova Crysta 2.4 VX MT,Kolkata,2017,31000,First,13.68,2393,147.8,7.0,21.36,16.95,1,0,0,1
5762,Volvo S60 D4 Momentum,Hyderabad,2014,51000,First,27.03,1969,190.0,5.0,45.67,21.5,1,0,1,0
5765,Honda Brio 1.2 S Option MT,Delhi,2012,40315,First,18.5,1198,86.8,5.0,5.92,2.75,0,1,0,1
5769,Tata Tiago 1.2 Revotron XZ,Coimbatore,2019,20712,First,23.84,1199,84.0,5.0,6.59,6.94,0,1,0,1
5778,Nissan Terrano XL D Option,Kochi,2015,58817,First,19.87,1461,83.14,5.0,15.06,6.25,1,0,0,1
5788,Tata Tiago 1.2 Revotron XZ,Hyderabad,2017,22000,First,23.84,1199,84.0,5.0,6.42,4.8,0,1,0,1
5789,Renault KWID RXL,Kochi,2019,7858,First,25.17,799,53.3,5.0,4.04,3.8,0,1,0,1
5795,Honda Amaze VX Petrol,Mumbai,2014,21000,First,19.5,1199,86.76,5.0,8.99,4.75,0,1,0,1
5799,Volkswagen Vento 1.5 TDI Highline AT,Pune,2016,19000,First,21.5,1498,108.5,5.0,15.68,10.0,1,0,1,0
5805,Skoda Rapid 1.6 MPI Ambition,Coimbatore,2019,21214,First,15.41,1598,103.52,5.0,12.44,9.66,0,1,0,1
5808,Maruti Celerio VXI AMT,Kolkata,2016,30000,First,23.1,998,67.04,5.0,5.77,3.8,0,1,1,0
5819,Renault KWID RXT Optional,Kochi,2017,21954,First,25.17,799,53.3,5.0,4.78,3.7,0,1,0,1
5828,Nissan Micra XV CVT,Coimbatore,2017,54387,First,19.15,1198,75.94,5.0,9.51,5.85,0,1,1,0
5829,Renault KWID RXT Optional,Mumbai,2018,1617,First,25.17,799,53.3,5.0,4.78,4.29,0,1,0,1
5830,Honda City i-DTEC SV,Hyderabad,2015,82000,First,25.6,1498,98.6,5.0,13.33,8.0,1,0,0,1
5854,Hyundai Grand i10 1.2 Kappa Sportz,Kochi,2016,28147,First,18.9,1197,81.86,5.0,6.62,5.07,0,1,0,1
5864,Renault Duster 110PS Diesel RxZ,Bangalore,2014,70000,First,19.6,1461,108.45,5.0,15.01,8.25,1,0,0,1
5867,Skoda Superb L&K 2.0 TDI AT,Mumbai,2017,35000,First,18.19,1968,174.5,5.0,40.73,25.75,1,0,1,0
5872,Maruti Vitara Brezza ZDi Plus Dual Tone,Kochi,2017,21248,First,24.3,1248,88.5,5.0,11.75,9.44,1,0,0,1
5875,Mercedes-Benz C-Class Progressive C 220d,Ahmedabad,2019,4000,First,0.0,1950,194.0,5.0,49.14,35.0,1,0,1,0
5879,Mitsubishi Pajero Sport 4X4,Jaipur,2014,70000,Second,13.5,2477,175.56,7.0,33.21,11.85,1,0,0,1
5894,Hyundai Creta 1.6 SX,Hyderabad,2018,9900,First,15.8,1591,121.3,5.0,14.72,13.2,0,1,0,1
5905,Tata Zest Quadrajet 1.3 75PS XE,Hyderabad,2016,125000,First,22.95,1248,74.0,5.0,8.09,4.6,1,0,0,1
5907,Renault Duster 110PS Diesel RxZ AMT,Coimbatore,2017,34686,First,19.6,1461,108.45,5.0,15.05,11.86,1,0,1,0
5923,Skoda Superb Style 2.0 TDI AT,Mumbai,2017,42000,First,18.19,1968,174.5,5.0,36.94,22.99,1,0,1,0
5928,Mahindra NuvoSport N6,Coimbatore,2018,37323,Second,17.45,1493,100.0,7.0,10.52,7.29,1,0,0,1
5940,Maruti Dzire LDI,Pune,2018,27000,First,28.4,1248,73.75,5.0,7.91,5.9,1,0,0,1
5941,Renault KWID RXL,Pune,2018,1000,First,25.17,799,53.3,5.0,4.45,3.4,0,1,0,1
5947,Maruti Ertiga VXI AT Petrol,Mumbai,2017,28000,First,18.69,1462,103.0,7.0,10.65,8.0,0,1,1,0
5959,Toyota Corolla Altis 1.8 G CVT,Delhi,2010,109703,Second,14.28,1798,138.03,5.0,20.46,4.0,0,1,1,0
5964,Hyundai Verna VTVT 1.6 AT SX Option,Mumbai,2018,8000,First,17.0,1591,121.3,5.0,15.14,12.85,0,1,1,0
5970,Mercedes-Benz GLA Class 200 Sport,Kochi,2018,17773,First,13.7,1991,183.0,5.0,39.22,26.76,0,1,1,0
5971,Volkswagen Polo 1.5 TDI Highline,Hyderabad,2013,65000,Second,20.14,1498,88.0,5.0,10.15,3.5,1,0,0,1
5974,Volkswagen Ameo 1.2 MPI Highline,Ahmedabad,2016,34005,First,17.0,1198,73.75,5.0,8.09,5.75,0,1,0,1
5981,Maruti Baleno Alpha,Mumbai,2017,6000,First,21.4,1197,83.1,5.0,8.78,7.5,0,1,0,1
5982,Tata Hexa XTA,Jaipur,2016,39000,First,17.6,2179,153.86,7.0,21.0,13.5,1,0,1,0
5987,Tata Tiago 1.2 Revotron XT,Kochi,2017,15386,First,23.84,1199,84.0,5.0,5.56,5.11,0,1,0,1
5989,Audi A4 35 TDI Premium Plus,Coimbatore,2013,58629,Second,18.25,1968,187.74,5.0,53.14,16.52,1,0,1,0
5999,Tata Bolt Revotron XT,Chennai,2016,10000,First,17.57,1193,88.7,5.0,7.77,4.0,0,1,0,1
6002,Volkswagen Vento 1.6 Highline,Mumbai,2011,38000,First,16.09,1598,103.5,5.0,11.91,3.25,0,1,0,1
6005,Maruti Vitara Brezza VDi,Pune,2016,37208,First,24.3,1248,88.5,5.0,9.93,7.43,1,0,0,1
6010,Honda Brio 1.2 VX MT,Delhi,2013,33746,First,18.5,1198,86.8,5.0,6.63,3.2,0,1,0,1
6014,Maruti Swift VDI,Delhi,2014,27365,First,28.4,1248,74.0,5.0,7.88,4.75,1,0,0,1
